time,temperature_2m (°C),relative_humidity_2m (%),precipitation_probability (%),precipitation (mm),rain (mm),pressure_msl (hPa),surface_pressure (hPa),cloud_cover (%),visibility (m),vapour_pressure_deficit (kPa),wind_speed_10m (km/h),wind_speed_80m (km/h),wind_direction_10m (°),wind_direction_80m (°),temperature_80m (°C),temperature_120m (°C)
2024-09-21T13:00,24.2,42,0.0,0.0,0.0,1011.4,787.3,0,24120.0,1.76,8.0,9.7,27,27,21.6,21.0
2024-09-21T14:00,24.8,37,0.0,0.0,0.0,1009.5,786.2,52,24140.0,1.98,12.2,15.9,28,28,22.5,22.0
2024-09-21T15:00,25.0,37,3.0,0.0,0.0,1008.5,785.6,61,24140.0,2.0,14.1,20.2,32,31,22.9,22.4
2024-09-21T16:00,25.0,36,0.0,0.0,0.0,1007.9,785.1,35,23980.0,2.03,10.9,15.8,44,41,23.3,22.7
2024-09-21T17:00,24.9,35,0.0,0.0,0.0,1007.8,784.9,76,24020.0,2.05,8.4,12.0,47,44,23.6,23.1
2024-09-21T18:00,23.4,44,3.0,0.0,0.0,1008.6,784.6,94,24000.0,1.61,7.2,10.8,87,86,22.5,22.1
2024-09-21T19:00,21.8,58,0.0,0.0,0.0,1009.9,784.6,65,24140.0,1.1,5.1,10.2,86,82,21.3,20.9
2024-09-21T20:00,20.7,59,0.0,0.0,0.0,1011.6,785.2,58,24140.0,1.0,9.3,17.5,36,37,20.3,19.8
2024-09-21T21:00,19.4,65,5.0,0.0,0.0,1014.0,786.2,72,23440.0,0.79,6.5,11.5,354,2,18.9,18.4
2024-09-21T22:00,17.8,74,5.0,1.5,0.0,1015.1,786.0,100,24140.0,0.53,8.1,13.9,328,329,17.1,16.7
2024-09-21T23:00,17.3,77,20.0,1.4,0.0,1015.8,786.2,79,23800.0,0.46,7.1,12.5,319,319,16.6,16.2
2024-09-22T00:00,16.9,75,25.0,0.3,0.0,1015.6,785.8,81,24140.0,0.48,6.0,11.1,327,331,16.3,15.8
2024-09-22T01:00,16.7,77,20.0,0.0,0.0,1015.5,785.5,76,24140.0,0.44,4.2,8.4,329,335,16.1,15.6
2024-09-22T02:00,16.4,78,8.0,0.0,0.0,1015.4,785.2,80,24040.0,0.41,3.2,6.2,333,339,15.7,15.3
2024-09-22T03:00,16.1,80,5.0,0.0,0.0,1014.6,784.4,78,24140.0,0.37,3.1,5.4,339,340,15.4,14.9
2024-09-22T04:00,15.9,81,3.0,0.0,0.0,1014.5,784.2,70,24100.0,0.34,2.6,4.5,344,346,15.2,14.7
2024-09-22T05:00,15.6,82,0.0,0.0,0.0,1014.4,783.9,68,24140.0,0.32,2.5,4.0,352,350,14.9,14.4
2024-09-22T06:00,15.3,85,0.0,0.0,0.0,1014.6,783.9,52,24140.0,0.26,1.9,3.6,292,323,14.7,14.2
2024-09-22T07:00,15.2,87,0.0,0.0,0.0,1015.5,784.5,46,24140.0,0.23,2.3,3.1,252,291,14.5,14.1
2024-09-22T08:00,16.0,82,0.0,0.0,0.0,1016.0,785.4,57,24140.0,0.33,2.4,2.7,297,293,14.9,14.4
2024-09-22T09:00,17.3,74,0.0,0.0,0.0,1016.2,786.5,62,24140.0,0.51,2.2,2.5,360,352,15.7,15.2
2024-09-22T10:00,19.0,65,0.0,0.0,0.0,1015.5,787.1,56,24140.0,0.77,3.4,4.0,32,27,17.0,16.5
2024-09-22T11:00,20.9,56,0.0,0.0,0.0,1014.5,787.6,25,24140.0,1.09,4.2,5.0,20,21,18.5,18.0
2024-09-22T12:00,22.5,48,0.0,0.0,0.0,1013.3,787.7,64,24140.0,1.42,9.4,11.6,18,16,19.9,19.3
2024-09-22T13:00,23.6,43,0.0,0.0,0.0,1011.4,786.9,27,24140.0,1.66,11.8,15.7,20,20,20.9,20.3
2024-09-22T14:00,24.5,39,3.0,0.0,0.0,1009.2,785.8,3,24140.0,1.88,12.4,16.3,17,18,22.0,21.4
2024-09-22T15:00,25.3,34,5.0,0.0,0.0,1007.6,785.0,29,24140.0,2.13,12.1,16.9,27,27,23.0,22.5
2024-09-22T16:00,25.4,33,5.0,0.0,0.0,1006.9,784.6,29,24140.0,2.17,14.5,21.3,30,30,23.5,22.9
2024-09-22T17:00,24.7,34,5.0,0.0,0.0,1007.0,784.2,31,24140.0,2.05,14.2,22.4,24,26,23.4,22.9
2024-09-22T18:00,23.2,41,5.0,0.0,0.0,1007.6,783.7,38,24140.0,1.68,14.7,26.4,17,20,22.5,22.0
2024-09-22T19:00,21.2,52,0.0,0.0,0.0,1009.5,783.9,38,24140.0,1.21,14.8,27.5,18,22,20.7,20.2
2024-09-22T20:00,19.2,64,3.0,0.0,0.0,1011.9,784.4,70,24140.0,0.8,12.0,21.7,7,11,18.6,18.2
2024-09-22T21:00,18.4,69,3.0,0.0,0.0,1013.8,785.3,83,24140.0,0.66,8.2,14.2,322,333,17.7,17.3
2024-09-22T22:00,17.7,71,5.0,0.0,0.0,1014.8,785.6,68,24140.0,0.59,10.0,16.7,319,323,17.0,16.5
2024-09-22T23:00,17.0,74,5.0,0.2,0.0,1014.8,785.2,74,24140.0,0.5,8.4,14.1,320,322,16.3,15.8
2024-09-23T00:00,16.9,73,13.0,0.0,0.0,1014.7,785.0,73,23980.0,0.52,7.4,12.7,331,331,16.2,15.7
2024-09-23T01:00,16.6,73,3.0,0.0,0.0,1014.3,784.5,85,24120.0,0.51,6.5,11.4,341,342,15.8,15.4
2024-09-23T02:00,16.3,74,0.0,0.0,0.0,1014.5,784.5,89,24140.0,0.48,6.2,10.4,339,340,15.5,15.1
2024-09-23T03:00,16.0,75,0.0,0.0,0.0,1014.2,784.0,76,24000.0,0.45,5.3,9.2,332,334,15.3,14.8
2024-09-23T04:00,15.7,76,0.0,0.0,0.0,1014.5,784.1,95,24140.0,0.43,4.7,8.2,328,331,15.0,14.5
2024-09-23T05:00,15.3,77,0.0,0.0,0.0,1014.7,784.0,100,24140.0,0.4,4.3,7.8,318,326,14.7,14.2
2024-09-23T06:00,15.2,78,0.0,0.0,0.0,1014.7,783.9,100,24140.0,0.38,4.3,8.1,336,339,14.6,14.1
2024-09-23T07:00,14.9,80,0.0,0.0,0.0,1015.6,784.4,95,24140.0,0.34,4.1,7.6,315,329,14.3,13.8
2024-09-23T08:00,15.4,78,0.0,0.0,0.0,1015.9,784.9,97,24140.0,0.39,5.2,6.7,326,324,14.2,13.7
2024-09-23T09:00,16.5,70,0.0,0.0,0.0,1016.3,786.0,89,24140.0,0.57,6.3,7.6,336,335,14.9,14.3
2024-09-23T10:00,17.9,64,0.0,0.0,0.0,1015.9,786.6,99,24140.0,0.74,5.9,7.0,349,348,15.8,15.2
2024-09-23T11:00,19.6,55,0.0,0.0,0.0,1015.1,787.1,93,24140.0,1.03,6.6,7.7,13,11,17.1,16.5
2024-09-23T12:00,21.4,47,0.0,0.0,0.0,1013.4,787.0,88,24140.0,1.35,8.9,10.1,27,27,18.8,18.2
2024-09-23T13:00,22.6,43,0.0,0.0,0.0,1011.4,786.3,40,24140.0,1.56,9.1,10.9,7,6,20.0,19.4
2024-09-23T14:00,23.3,40,0.0,0.0,0.0,1009.5,785.2,89,24140.0,1.72,4.7,5.8,9,7,21.1,20.5
2024-09-23T15:00,23.1,39,5.0,0.0,0.0,1007.9,783.9,95,24140.0,1.73,3.6,3.8,135,131,21.6,21.1
2024-09-23T16:00,22.2,44,3.0,0.0,0.0,1008.4,783.7,88,24140.0,1.5,9.2,11.5,141,141,21.0,20.5
2024-09-23T17:00,21.4,49,8.0,0.0,0.0,1009.1,783.7,99,24140.0,1.3,5.9,7.8,128,124,20.4,19.9
2024-09-23T18:00,20.9,57,13.0,0.0,0.0,1009.4,783.6,100,24140.0,1.06,6.1,9.8,62,66,20.1,19.6
2024-09-23T19:00,19.9,61,10.0,0.1,0.0,1010.8,784.0,100,9260.0,0.91,8.7,15.6,17,26,19.4,18.9
2024-09-23T20:00,18.7,66,13.0,0.0,0.0,1012.3,784.4,99,14680.0,0.73,11.6,19.1,5,11,18.0,17.5
2024-09-23T21:00,17.5,73,10.0,0.0,0.0,1014.4,785.2,100,23440.0,0.54,12.3,20.2,353,356,16.7,16.2
2024-09-23T22:00,16.5,78,8.0,0.2,0.1,1015.1,785.1,100,24140.0,0.41,10.8,17.7,339,343,15.7,15.2
2024-09-23T23:00,16.1,78,23.0,0.0,0.0,1015.0,784.7,100,24140.0,0.4,9.1,15.0,326,333,15.4,14.9
2024-09-24T00:00,15.8,79,13.0,0.0,0.0,1014.3,784.0,100,24140.0,0.38,7.1,11.7,311,317,15.1,14.6
2024-09-24T01:00,15.3,81,10.0,0.0,0.0,1014.3,783.7,94,24140.0,0.33,6.6,11.3,299,307,14.8,14.3
2024-09-24T02:00,15.1,82,0.0,0.0,0.0,1014.0,783.3,83,24140.0,0.31,5.2,9.5,295,299,14.6,14.2
2024-09-24T03:00,14.7,84,0.0,0.0,0.0,1013.6,782.7,72,24140.0,0.27,4.1,8.0,285,297,14.3,14.0
2024-09-24T04:00,14.6,86,0.0,0.0,0.0,1013.4,782.4,81,24140.0,0.23,3.3,6.2,276,291,14.2,13.8
2024-09-24T05:00,14.6,86,0.0,0.0,0.0,1013.8,782.8,100,24140.0,0.23,3.4,6.3,288,301,14.1,13.7
2024-09-24T06:00,14.9,86,0.0,0.0,0.0,1013.8,783.0,100,24140.0,0.24,2.0,4.2,315,329,14.3,13.9
2024-09-24T07:00,14.9,85,3.0,0.0,0.0,1014.5,783.5,100,24140.0,0.26,4.2,6.7,340,344,14.2,13.7
2024-09-24T08:00,15.2,84,8.0,0.0,0.0,1014.5,783.7,100,24140.0,0.28,5.4,7.2,352,354,14.2,13.7
2024-09-24T09:00,16.2,77,5.0,0.0,0.0,1015.2,785.0,100,24140.0,0.43,6.5,8.3,360,360,14.8,14.3
2024-09-24T10:00,17.6,69,0.0,0.0,0.0,1014.8,785.6,100,24140.0,0.62,6.1,7.4,28,29,15.9,15.4
2024-09-24T11:00,18.5,64,0.0,0.0,0.0,1014.1,785.6,100,24140.0,0.77,5.4,6.4,42,43,16.9,16.4
2024-09-24T12:00,18.7,69,0.0,0.0,0.0,1013.9,785.6,100,24140.0,0.67,1.1,1.5,198,194,17.1,16.6
2024-09-24T13:00,19.6,66,0.0,0.0,0.0,1012.4,785.1,100,24140.0,0.78,3.4,4.2,198,200,17.8,17.3
2024-09-24T14:00,20.5,59,8.0,0.0,0.0,1011.0,784.6,94,24140.0,0.99,5.1,6.1,184,183,18.7,18.2
2024-09-24T15:00,21.0,55,8.0,0.0,0.0,1009.8,784.0,100,24140.0,1.12,5.2,6.3,164,167,19.2,18.7
2024-09-24T16:00,21.3,53,10.0,0.0,0.0,1009.0,783.6,97,21760.0,1.19,5.5,6.6,148,151,19.7,19.2
2024-09-24T17:00,21.1,53,10.0,0.0,0.0,1008.5,783.0,100,21020.0,1.18,5.8,7.6,158,161,19.9,19.4
2024-09-24T18:00,19.8,60,5.0,0.0,0.0,1009.7,783.1,100,23980.0,0.93,5.7,8.2,162,165,19.0,18.6
2024-09-24T19:00,19.1,64,25.0,0.0,0.0,1010.8,783.5,100,24040.0,0.8,2.1,4.9,121,144,18.6,18.3
2024-09-24T20:00,18.3,71,40.0,0.2,0.0,1012.2,784.0,97,21520.0,0.61,1.9,3.1,68,111,17.9,17.6
2024-09-24T21:00,17.9,75,45.0,0.1,0.0,1013.3,784.6,95,24140.0,0.51,3.1,3.6,36,45,17.4,17.1
2024-09-24T22:00,17.6,76,28.0,0.1,0.0,1013.8,784.8,84,23020.0,0.48,5.0,7.6,360,360,16.9,16.5
2024-09-24T23:00,16.7,83,15.0,0.1,0.0,1013.9,784.3,89,24080.0,0.32,7.0,10.5,348,352,15.9,15.4
2024-09-25T00:00,16.9,79,13.0,0.0,0.0,1013.5,784.1,91,24140.0,0.4,6.3,9.3,329,332,16.1,15.7
2024-09-25T01:00,16.3,79,0.0,0.1,0.0,1013.5,783.7,96,24140.0,0.39,5.9,9.2,322,329,15.6,15.1
2024-09-25T02:00,15.8,82,0.0,0.4,0.0,1013.6,783.4,99,24140.0,0.32,4.8,7.1,333,336,15.0,14.5
2024-09-25T03:00,15.4,83,0.0,0.0,0.0,1013.3,783.0,81,24140.0,0.3,5.2,8.2,326,331,14.7,14.2
2024-09-25T04:00,15.2,84,0.0,0.1,0.0,1012.6,782.2,99,24140.0,0.28,5.0,8.7,330,336,14.5,14.1
2024-09-25T05:00,14.9,84,0.0,0.0,0.0,1013.1,782.5,95,24140.0,0.27,4.3,7.7,312,323,14.4,13.9
2024-09-25T06:00,15.0,82,0.0,0.0,0.0,1013.2,782.6,94,24140.0,0.31,5.2,9.0,326,337,14.4,14.0
2024-09-25T07:00,14.7,84,0.0,0.0,0.0,1014.0,783.0,94,24140.0,0.27,4.8,8.6,318,327,14.1,13.7
2024-09-25T08:00,15.2,80,0.0,0.0,0.0,1014.3,783.6,100,24140.0,0.35,5.2,6.8,326,328,14.2,13.7
2024-09-25T09:00,16.1,75,0.0,0.0,0.0,1014.5,784.4,92,24140.0,0.46,6.4,7.9,344,344,14.8,14.2
2024-09-25T10:00,17.4,69,3.0,0.0,0.0,1014.4,785.1,89,24140.0,0.62,4.2,5.0,20,21,15.8,15.3
2024-09-25T11:00,18.9,63,3.0,0.0,0.0,1013.5,785.5,64,24140.0,0.81,4.7,5.4,9,8,17.0,16.4
2024-09-25T12:00,20.2,57,3.0,0.0,0.0,1012.4,785.5,99,23420.0,1.02,5.1,5.8,94,97,18.4,17.9
2024-09-25T13:00,20.7,54,5.0,0.0,0.0,1011.0,784.7,94,20100.0,1.12,8.7,11.0,128,131,19.0,18.4
2024-09-25T14:00,20.8,54,8.0,0.0,0.0,1010.4,784.3,100,7820.0,1.13,8.9,11.0,148,148,19.1,18.5
2024-09-25T15:00,20.8,52,15.0,0.0,0.0,1009.4,783.5,93,10360.0,1.18,11.3,14.6,163,164,19.0,18.5
2024-09-25T16:00,19.6,56,18.0,0.0,0.0,1009.8,783.1,100,14940.0,1.01,13.6,19.1,168,169,18.1,17.5
2024-09-25T17:00,18.7,58,15.0,0.0,0.0,1009.9,782.5,100,24140.0,0.91,12.1,18.3,168,170,17.6,17.1
2024-09-25T18:00,18.7,58,23.0,0.0,0.0,1010.1,782.7,100,22680.0,0.91,11.0,18.6,169,170,17.9,17.5
2024-09-25T19:00,18.0,62,3.0,0.0,0.0,1011.0,782.9,100,10640.0,0.79,6.9,13.7,152,157,17.6,17.2
2024-09-25T20:00,17.5,68,10.0,0.0,0.0,1011.9,783.3,100,15180.0,0.64,6.5,12.5,124,134,17.2,16.8
2024-09-25T21:00,17.0,70,20.0,0.0,0.0,1013.7,784.3,100,16140.0,0.58,7.5,14.3,125,135,16.5,16.2
2024-09-25T22:00,16.5,67,35.0,0.0,0.0,1014.2,784.4,100,17000.0,0.62,5.3,10.0,118,131,16.0,15.6
2024-09-25T23:00,16.0,69,38.0,0.1,0.1,1014.5,784.3,100,24140.0,0.56,4.4,6.6,81,99,15.4,15.1
2024-09-26T00:00,15.6,72,43.0,0.0,0.0,1014.0,783.6,100,23860.0,0.5,3.9,4.8,34,63,15.2,15.0
2024-09-26T01:00,15.1,77,43.0,0.0,0.0,1013.8,783.1,96,23560.0,0.4,4.5,7.2,14,27,14.6,14.4
2024-09-26T02:00,14.9,79,28.0,0.0,0.0,1013.8,783.0,100,23540.0,0.36,4.4,6.7,9,16,14.2,13.7
2024-09-26T03:00,14.9,80,35.0,0.0,0.0,1013.8,783.0,100,23760.0,0.34,2.9,4.0,353,360,14.1,13.7
2024-09-26T04:00,14.8,80,35.0,0.0,0.0,1013.7,782.9,100,23620.0,0.34,3.6,4.7,354,356,14.1,13.6
2024-09-26T05:00,14.6,83,33.0,0.0,0.0,1013.9,782.9,100,24140.0,0.28,3.3,4.8,6,13,13.9,13.5
2024-09-26T06:00,14.4,90,33.0,0.3,0.3,1014.0,782.8,100,24140.0,0.16,5.0,7.1,21,30,13.6,13.2
2024-09-26T07:00,14.2,91,65.0,0.5,0.5,1014.9,783.3,100,24140.0,0.15,5.8,8.7,22,24,13.4,12.9
2024-09-26T08:00,14.4,89,63.0,0.1,0.1,1015.9,784.2,100,24140.0,0.18,5.0,6.6,21,22,13.4,13.0
2024-09-26T09:00,14.6,87,50.0,0.2,0.2,1016.3,784.7,100,24140.0,0.22,5.1,6.2,8,10,13.6,13.1
2024-09-26T10:00,15.4,83,45.0,0.3,0.3,1015.9,784.9,100,24140.0,0.3,5.4,6.9,48,47,14.2,13.7
2024-09-26T11:00,16.2,79,53.0,0.0,0.0,1015.6,785.2,100,20440.0,0.39,6.1,7.2,62,63,15.0,14.5
2024-09-26T12:00,18.0,69,55.0,0.2,0.2,1013.9,785.1,100,13160.0,0.64,4.1,4.7,75,86,16.7,16.2
2024-09-26T13:00,17.6,72,70.0,0.4,0.3,1013.2,784.3,100,10100.0,0.56,3.1,3.4,69,72,16.4,15.9
2024-09-26T14:00,16.7,78,78.0,1.2,1.0,1013.1,783.7,100,10360.0,0.42,5.8,7.0,68,69,15.6,15.1
2024-09-26T15:00,16.6,82,88.0,1.3,1.0,1013.1,783.6,100,9780.0,0.34,7.6,10.5,82,86,15.5,15.0
2024-09-26T16:00,16.8,79,88.0,0.3,0.3,1012.7,783.4,100,15800.0,0.4,8.3,11.6,92,97,15.8,15.4
2024-09-26T17:00,16.3,76,85.0,0.6,0.6,1013.0,783.3,100,8140.0,0.45,8.3,12.7,88,97,15.5,15.1
2024-09-26T18:00,16.0,74,83.0,0.3,0.3,1013.1,783.2,100,7820.0,0.47,5.8,9.7,94,117,15.4,14.9
2024-09-26T19:00,15.3,78,95.0,0.3,0.3,1014.4,783.7,100,8080.0,0.38,5.4,9.7,70,94,14.9,14.6
2024-09-26T20:00,14.8,81,93.0,0.3,0.3,1014.9,783.8,100,6120.0,0.32,5.7,9.6,55,70,14.3,14.0
2024-09-26T21:00,14.5,83,85.0,0.1,0.1,1016.1,784.5,100,10840.0,0.28,4.1,6.3,45,59,14.0,13.7
2024-09-26T22:00,14.1,87,75.0,0.1,0.1,1015.9,784.1,100,8160.0,0.21,7.0,10.6,21,28,13.5,13.2
2024-09-26T23:00,13.9,92,75.0,0.3,0.3,1015.9,783.9,100,22220.0,0.13,5.9,9.7,11,15,13.1,12.8
2024-09-27T00:00,13.7,92,85.0,0.6,0.6,1015.5,783.5,100,5320.0,0.13,5.4,9.5,360,9,13.0,12.7
2024-09-27T01:00,13.7,92,90.0,1.0,1.0,1015.3,783.3,100,10240.0,0.13,5.0,8.0,360,5,13.0,12.6
2024-09-27T02:00,13.8,92,83.0,0.8,0.8,1014.5,782.7,100,7360.0,0.13,5.8,9.3,22,28,13.0,12.7
2024-09-27T03:00,13.8,92,85.0,0.4,0.4,1013.8,782.2,100,13320.0,0.13,6.4,10.6,27,28,13.1,12.8
2024-09-27T04:00,13.7,93,93.0,0.7,0.7,1013.4,781.9,100,16840.0,0.11,5.7,9.6,18,20,13.0,12.7
2024-09-27T05:00,13.6,93,88.0,1.4,1.4,1013.9,782.2,99,18420.0,0.11,6.2,9.7,21,22,12.9,12.5
2024-09-27T06:00,13.4,92,88.0,0.6,0.6,1014.4,782.4,99,11740.0,0.12,6.2,8.8,7,12,12.6,12.2
2024-09-27T07:00,13.4,92,90.0,0.5,0.5,1014.8,782.7,99,19500.0,0.12,4.7,6.5,356,360,12.6,12.2
2024-09-27T08:00,13.5,90,83.0,0.3,0.3,1015.7,783.5,100,22520.0,0.16,6.1,8.3,3,5,12.7,12.2
2024-09-27T09:00,14.0,89,73.0,0.1,0.1,1016.2,784.2,100,24140.0,0.18,5.4,7.0,20,21,13.0,12.5
2024-09-27T10:00,15.4,83,60.0,0.0,0.0,1015.7,784.8,100,24140.0,0.3,6.6,8.1,77,77,14.3,13.8
2024-09-27T11:00,16.3,83,60.0,0.1,0.1,1015.0,784.8,100,21740.0,0.32,7.2,9.7,87,92,15.3,14.8
2024-09-27T12:00,18.9,67,55.0,0.1,0.0,1013.2,785.2,100,24140.0,0.72,11.8,17.3,121,126,17.7,17.1
2024-09-27T13:00,19.4,65,53.0,0.1,0.0,1011.7,784.4,100,24140.0,0.79,13.7,20.7,135,139,18.0,17.5
2024-09-27T14:00,18.7,69,53.0,0.2,0.2,1011.5,783.8,100,24140.0,0.67,11.8,17.6,128,133,17.5,17.0
2024-09-27T15:00,18.5,69,48.0,0.2,0.2,1011.2,783.4,100,24140.0,0.66,10.5,16.7,117,123,17.6,17.1
2024-09-27T16:00,18.1,70,40.0,0.1,0.1,1011.5,783.4,100,23960.0,0.62,10.0,15.8,111,117,17.2,16.7
2024-09-27T17:00,17.6,72,38.0,0.1,0.1,1012.2,783.6,100,24140.0,0.57,10.1,17.1,107,115,17.0,16.5
2024-09-27T18:00,16.7,77,33.0,0.0,0.0,1012.7,783.3,100,24140.0,0.44,6.8,11.7,90,108,16.1,15.7
2024-09-27T19:00,16.0,81,65.0,0.2,0.2,1013.8,783.7,100,24140.0,0.35,4.8,8.4,63,97,15.7,15.4
2024-09-27T20:00,15.5,85,58.0,0.1,0.1,1014.8,784.2,97,24140.0,0.27,5.2,8.0,56,82,15.3,15.1
2024-09-27T21:00,15.3,85,33.0,0.0,0.0,1015.8,784.8,97,24140.0,0.26,5.3,9.1,62,81,14.9,14.9
2024-09-27T22:00,15.3,83,23.0,0.0,0.0,1016.3,785.2,97,24140.0,0.3,5.2,8.3,65,88,14.9,14.9
2024-09-27T23:00,15.1,84,15.0,0.0,0.0,1016.0,784.8,100,24140.0,0.28,5.0,8.6,69,90,15.0,14.9
2024-09-28T00:00,15.4,82,13.0,0.0,0.0,1016.1,785.1,100,24140.0,0.32,4.7,8.8,90,125,15.3,15.1
2024-09-28T01:00,15.2,83,8.0,0.0,0.0,1015.7,784.6,99,24140.0,0.29,5.4,9.1,70,99,15.2,15.0
2024-09-28T02:00,15.0,84,5.0,0.0,0.0,1015.5,784.3,99,24140.0,0.27,4.8,8.7,63,85,15.0,14.9
2024-09-28T03:00,14.8,85,5.0,0.0,0.0,1015.6,784.3,100,24140.0,0.25,3.8,6.1,41,62,14.5,14.4
2024-09-28T04:00,14.6,87,3.0,0.0,0.0,1015.7,784.2,97,24140.0,0.22,3.2,4.6,27,45,14.1,14.0
2024-09-28T05:00,14.3,89,5.0,0.0,0.0,1016.3,784.5,92,24140.0,0.18,2.7,4.2,23,31,13.9,13.6
2024-09-28T06:00,13.9,91,5.0,0.0,0.0,1015.8,783.9,57,24140.0,0.14,2.0,3.0,315,256,14.0,13.7
2024-09-28T07:00,13.9,90,3.0,0.0,0.0,1016.5,784.4,77,24140.0,0.16,0.5,2.6,315,236,14.1,13.8
2024-09-28T08:00,15.0,86,5.0,0.0,0.0,1017.1,785.6,77,24140.0,0.24,3.7,3.2,61,63,14.1,14.0
2024-09-28T09:00,16.6,77,0.0,0.0,0.0,1017.9,787.3,31,24140.0,0.43,7.2,8.3,53,56,15.1,14.5
2024-09-28T10:00,18.4,68,0.0,0.0,0.0,1017.5,788.2,59,24140.0,0.68,6.8,7.6,58,59,16.4,15.9
2024-09-28T11:00,20.2,58,0.0,0.0,0.0,1016.4,788.6,81,24140.0,1.0,7.0,7.8,55,56,18.0,17.4
2024-09-28T12:00,21.9,52,3.0,0.0,0.0,1015.0,788.6,39,24140.0,1.26,7.1,8.2,49,49,19.4,18.8
2024-09-28T13:00,22.9,49,5.0,0.0,0.0,1013.4,788.0,96,24140.0,1.43,7.4,8.4,47,47,20.5,19.9
2024-09-28T14:00,23.6,45,3.0,0.0,0.0,1011.8,787.3,100,24140.0,1.61,6.4,7.6,63,65,21.5,20.9
2024-09-28T15:00,23.3,44,10.0,0.0,0.0,1011.1,786.5,100,24140.0,1.61,8.1,10.0,77,77,21.8,21.2
2024-09-28T16:00,20.8,65,8.0,0.5,0.0,1011.9,785.5,100,24140.0,0.86,11.8,15.9,102,103,19.3,18.8
2024-09-28T17:00,20.7,66,30.0,0.5,0.0,1012.1,785.6,77,21380.0,0.83,3.6,4.3,84,90,19.5,19.0
2024-09-28T18:00,21.0,57,45.0,1.1,0.0,1012.2,785.9,100,11820.0,1.07,1.8,3.2,101,117,20.2,19.8
2024-09-28T19:00,19.7,68,48.0,0.1,0.0,1013.7,786.1,100,12280.0,0.73,5.1,7.2,352,360,19.3,18.9
2024-09-28T20:00,18.2,78,55.0,1.2,0.0,1015.2,786.3,100,11920.0,0.46,6.2,9.1,7,9,17.5,17.0
2024-09-28T21:00,17.7,81,70.0,2.9,0.0,1016.6,787.0,100,8320.0,0.39,4.4,6.9,351,351,17.0,16.6
2024-09-28T22:00,17.0,84,65.0,2.1,0.0,1017.4,787.2,100,9760.0,0.31,5.5,8.9,337,339,16.4,16.0
2024-09-28T23:00,16.4,87,63.0,2.1,0.2,1017.9,787.2,100,12580.0,0.24,4.9,8.1,343,347,15.7,15.2
2024-09-29T00:00,16.0,88,58.0,1.8,0.4,1017.6,786.7,100,13960.0,0.22,2.5,4.0,8,5,15.3,14.8
2024-09-29T01:00,15.7,89,55.0,1.1,0.1,1017.4,786.3,100,12000.0,0.2,2.6,3.7,344,349,14.9,14.4
2024-09-29T02:00,15.4,90,45.0,0.6,0.0,1017.2,785.9,97,16680.0,0.18,2.9,4.7,360,4,14.7,14.2
2024-09-29T03:00,15.2,90,38.0,0.4,0.0,1016.8,785.5,98,11860.0,0.17,3.0,4.9,14,17,14.4,14.0
2024-09-29T04:00,15.0,91,23.0,0.1,0.0,1016.4,785.0,99,16760.0,0.15,3.0,4.8,14,13,14.2,13.7
2024-09-29T05:00,14.9,91,10.0,0.0,0.0,1016.5,785.0,100,14960.0,0.15,2.6,3.9,16,22,14.1,13.6
2024-09-29T06:00,14.8,91,10.0,0.0,0.0,1016.7,785.1,95,11160.0,0.15,1.1,2.4,18,27,14.0,13.5
2024-09-29T07:00,14.7,91,0.0,0.0,0.0,1017.5,785.7,96,23940.0,0.15,0.4,1.0,90,45,14.0,13.5
2024-09-29T08:00,15.3,88,0.0,0.0,0.0,1018.5,786.9,94,13960.0,0.21,1.9,1.9,22,22,14.3,13.8
2024-09-29T09:00,16.4,82,5.0,0.0,0.0,1018.5,787.6,74,23880.0,0.34,3.9,4.4,34,35,15.0,14.5
2024-09-29T10:00,18.2,70,15.0,0.0,0.0,1017.9,788.4,69,7580.0,0.63,3.7,4.1,11,15,16.4,15.9
2024-09-29T11:00,19.6,62,30.0,0.0,0.0,1016.6,788.3,87,7160.0,0.87,6.6,7.6,29,31,17.6,17.1
2024-09-29T12:00,20.3,58,53.0,0.1,0.0,1016.2,788.5,89,21280.0,1.0,8.4,10.3,25,25,18.3,17.7
2024-09-29T13:00,20.7,58,48.0,0.1,0.0,1014.5,787.4,98,21100.0,1.03,8.9,11.2,14,15,18.8,18.2
2024-09-29T14:00,20.3,61,65.0,0.1,0.1,1013.8,786.6,100,10100.0,0.93,9.2,11.7,11,11,18.7,18.2
2024-09-29T15:00,19.3,70,83.0,0.4,0.3,1012.9,785.2,100,14800.0,0.67,7.4,10.4,14,14,18.1,17.6
2024-09-29T16:00,18.3,79,88.0,1.7,1.3,1013.0,784.7,100,13920.0,0.44,7.5,11.2,17,15,17.4,16.9
2024-09-29T17:00,17.6,81,98.0,4.4,0.9,1013.8,784.8,100,12440.0,0.38,6.9,10.5,351,354,16.7,16.2
2024-09-29T18:00,17.1,78,98.0,1.5,0.0,1014.7,785.2,100,23480.0,0.43,11.9,19.8,331,335,16.3,15.8
2024-09-29T19:00,16.6,82,85.0,0.7,0.0,1016.0,785.8,100,23560.0,0.34,10.0,17.5,322,328,15.8,15.3
2024-09-29T20:00,16.3,82,48.0,0.3,0.0,1017.0,786.4,100,24060.0,0.33,9.1,15.9,326,332,15.5,15.1
